"id";"valid";"ref";"year";"species";"taxid";"taxon";"taxon_group";"family";"marker_type";"nb_markers";"sex";"crossing";"n_progeny";"n_meiosis";"linkage_map_length";"physical_length";"map_quality";"mapping_function";"accession";"link_genome";"ref_genome";"genome_size";"genome_Cvalue";"ploidy";"hcn";"original_map";"public_database";"ABH_data";"MapMaker_data";"link_data";"doi";"contact"
"Cenchrus_americanus_Pucher2017";"TRUE";"Pucher";2017;"Cenchrus_americanus";4543;"Angiosperm";4;"Poaceae";"SNP";460;"sex-averaged";"F2";196;"NA";"462.152970474516";1560416281;"NA";"haldane";"GCA_002174835.2";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12870-018-1267-8/MediaObjects/12870_2018_1267_MOESM1_ESM.xlsx";"https://doi.org/10.1186/s12870-018-1267-8";"NA"
"Lens_culinaris_Ates2018";"FALSE";"Ates";2018;"Lens_culinaris";3864;"Angiosperm";1;"Fabaceae";"NA";9793;"NA";"NA";"NA";"NA";"977.47";"NA";"NA";"NA";"NA";"NA";"NA";"NA";4108;2;7;"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0191375.s004";"https://doi.org/10.1371/journal.pone.0191375";"NA"
"Momordica_charantia_Urasaki2016";"FALSE";"Urasaki";2016;"Momordica_charantia";3673;"Angiosperm";1;"Cucurbitaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";2005;2;11;"NA";"NA";"NA";"NA";"https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/24/1/10.1093_dnares_dsw047/1/dsw047_Supp.zip?Expires=1584711567&Signature=Kdfr2tb0RbVcQ~AwgqKO5IfW8gp8TlI~agBwyhoN~cx4rkCI7Yhae-3EXSXwHzOAtC4lF6b2RzDX8AdfdU7ISrV-7eztJbYaX3nw~NkazaWZG-j~3ZQhyHcL4vrflMofsqrr9c~draQLpfWHcv1-vbQnPe3dP8Xhac3SKLCstlLcUsN0D0CRvD4HL3mNu8pqJ1~UVQ-gyA2-iGvTPFXS3RykNq54b0UUCOj-VNZlt345S04ZoVqWZ6I5zqcFYkIIrmPXGQ6eNXTEpgF3lwoqXGt6Miz0G0V5nz2FQpiikKuK8r0hyUzYxAtNlzPUyeCrHGiQTdG0vmorKdqVWVvHJw__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA";"https://doi.org/10.1093/dnares/dsw047";"NA"
"NA";"FALSE";"Wang";2017;"Gossypium_hirsutum";3635;"Angiosperm";1;"Malvaceae";"NA";3187;"NA";"NA";"NA";"NA";"3828.551";"NA";"NA";"NA";"NA";"NA";"NA";"NA";2347;4;13;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s10681-017-1867-7";"NA"
"Cicer_arietinum_Kujur2016";"FALSE";"Kujur";2016;"Cicer_arietinum";3827;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";929;2;8;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fsrep27968/MediaObjects/41598_2016_BFsrep27968_MOESM60_ESM.pdf";"https://doi.org/10.1038/srep27968";"NA"
"Fragaria_sp_Nagano2017";"FALSE";"Nagano";2017;"Fragaria_sp";"NA";"NA";"NA";"NA";"NA";11574;"NA";"NA";"NA";"NA";"2890.249";944213395;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-017-3762-y/MediaObjects/12864_2017_3762_MOESM3_ESM.xlsx";"https://doi.org/10.1186/s12864-017-3762-y";"NA"
"Brassica_napus_Yang2017";"TRUE";"Yang";2017;"Brassica_napus";3708;"Angiosperm";1;"Brassicaceae";"SNP";1153;"sex-averaged";"DH";167;"NA";"2209.069";617188827;"NA";"kosambi";"GCF_000686985.2";"NA";"GCF_000686985.2_Bra_napus_v2.0";"NA";1125;4;9;"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/283740_supplementary-materials_tables_2_xlsx/octet-stream/Table%202.XLSX/1/283740";"https://doi.org/10.3389/fpls.2017.01512";"NA"
"Vicia_faba_Sudheesh2017";"FALSE";"Sudheesh";2017;"Vicia_faba";3906;"Angiosperm";1;"Fabaceae";"NA";1850;"NA";"NA";"NA";"NA";1439;"NA";"NA";"NA";"NA";"NA";"NA";"NA";13032;2;6;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs10681-019-2365-x/MediaObjects/10681_2019_2365_MOESM4_ESM.xlsx";"https://doi.org/10.1007/s10681-019-2365-x";"NA"
"Pisum_sativum_Ma2017";"FALSE";"Ma";2017;"Pisum_sativum";3888;"Angiosperm";1;"Fabaceae";"NA";3292;"NA";"NA";"NA";"NA";"1310.1";"NA";"NA";"NA";"NA";"NA";"NA";"NA";4768;2;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12870-016-0956-4/MediaObjects/12870_2016_956_MOESM6_ESM.xlsx";"https://doi.org/10.1186/s12870-016-0956-4";"NA"
"Citrullus_lanatus_Branham2017";"FALSE";"Branham";2017;"Citrullus_lanatus";3654;"Angiosperm";1;"Cucurbitaceae";"SNP";2495;"NA";"F2";173;"NA";"1798.85525946";338471598;"NA";"kosambi";"GCA_000238415.2";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-016-2813-0/MediaObjects/122_2016_2813_MOESM3_ESM.xlsx";"https://doi.org/10.1007/s00122-016-2813-0";"NA"
"Pyrus_communis_Gabay2018";"FALSE";"Gabay";2018;"Pyrus_communis";23211;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"GCA_008932095.1";"NA";"NA";"NA";538;"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12870-018-1386-2/MediaObjects/12870_2018_1386_MOESM1_ESM.xls";"https://doi.org/10.1186/s12870-018-1386-2";"NA"
"Zea_mays_Bauer2013";"FALSE";"Bauer";2013;"Zea_mays";4577;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"GCA_000005005.6";"NA";"NA";"NA";2665;2;10;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fgb-2013-14-9-r103/MediaObjects/13059_2013_3150_MOESM4_ESM.xlsx";"https://doi.org/10.1186/gb-2013-14-9-r103";"NA"
"Brassica_napus_Chalhoub2014";"FALSE";"Chalhoub";2014;"Brassica_napus";3708;"Angiosperm";1;"Brassicaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";1125;4;9;"NA";"NA";"NA";"NA";"https://science.sciencemag.org/highwire/filestream/595536/field_highwire_adjunct_files/0/1253435-Chalhou-SM-tables.xlsx";"https://doi.org/10.1126/science.1253435";"NA"
"Vitis_vinifera_Brault2020";"TRUE";"Brault";2020;"Vitis_vinifera";29760;"Angiosperm";1;"Vitaceae";"SNP";3961;"sex-averaged";"F2";188;"NA";"1283.39839044649";455540734;"NA";"kosambi";"GCA_000003745.2";"NA";"NA";"NA";416;2;19;"NA";"NA";"NA";"NA";"NA";"NA";"charlotte.brault@inrae.fr"
"Coffea_canephora_Crouzillat2020";"TRUE";"Crouzillat";2020;"Coffea_canephora";49390;"NA";1;"Rubiaceae";"NA";2692;"sex-averaged";"NA";"NA";"NA";"1349.203";583035300;"NA";"NA";"NA";"NA";"NA";"NA";807;2;"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1111/pbi.13066";"dominique.crouzillat@rdto.nestle.com"
"Trifolium_pratense";"FALSE";"Isobe";2009;"Trifolium_pratense";57577;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"GCA_900292005.1";"NA";"NA";"NA";418;2;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2F1471-2229-9-57/MediaObjects/12870_2008_399_MOESM1_ESM.xls";"https://doi.org/10.1186/1471-2229-9-57";"NA"
"Nelumbo_nucifera_Gui2018";"TRUE";"Gui";2018;"Nelumbo_nucifera";4432;"Angiosperm";7;"Nelumbonaceae";"bin";2566;"sex-averaged";"F2";181;"NA";"1508.272832441";813503194;"NA";"NA";"GCA_003033695.1";"NA";"NA";"NA";237;2;8;"NA";"NA";"NA";"NA";"https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1111%2Ftpj.13894&file=tpj13894-sup-0018-TableS7.xlsx";"https://doi.org/10.1111/tpj.13894";"NA"
"Miscanthus_sinensis_Kim2012";"FALSE";"Kim";2012;"Miscanthus_sinensis";62337;"Angiosperm";4;"Poaceae";"NA";"NA";"sex-averaged";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"GCA_002993905.1";"NA";"NA";"NA";2592;2;19;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-012-1790-1/MediaObjects/122_2012_1790_MOESM1_ESM.xls";"https://doi.org/10.1007/s00122-012-1790-1";"NA"
"Miscanthus_sacchariflorus_Kim2012";"FALSE";"Kim";2012;"Miscanthus_sacchariflorus";183675;"Angiosperm";4;"Poaceae";"NA";"NA";"sex-averaged";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"GCA_002993905.1";"NA";"NA";"NA";4108;4;19;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-012-1790-1/MediaObjects/122_2012_1790_MOESM1_ESM.xls";"https://doi.org/10.1007/s00122-012-1790-1";"NA"
"Lupinus_angustifolius_Zhou2017";"TRUE";"Zhou";2017;"Lupinus_angustifolius";3871;"Angiosperm";1;"Fabaceae";"NA";27892;"sex-averaged";"NA";"NA";"NA";"2145.9";557454113;"NA";"NA";"GCA_002285895.2";"NA";"NA";"NA";905;2;20;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-017-2997-y/MediaObjects/122_2017_2997_MOESM1_ESM.xlsx";"https://doi.org/10.1007/s00122-017-2997-y";"NA"
"Helianthus_annuus_Talukder2014";"TRUE";"Talukder";2014;"Helianthus_annuus";4232;"Angiosperm";1;"Asteraceae";"SNP";4242;"sex-averaged";"F2";139;"NA";"1377.265";2939197013;"NA";"kosambi";"GCA_002127325.1";"NA";"NA";"NA";2372;2;17;"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0098628.s004";"https://doi.org/10.1371/journal.pone.0098628";"NA"
"Fragaria_virginiana_Davis2020";"FALSE";"Davis";2020;"Fragaria_virginiana";101015;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";391;8;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fs41438-020-0308-2/MediaObjects/41438_2020_308_MOESM1_ESM.xlsx";"https://doi.org/10.1038/s41438-020-0308-2";"NA"
"Fragaria_iinumae_mahoney2016";"FALSE";"Mahoney";2016;"Fragaria_iinumae";64939;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://acsess.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.3835%2Fplantgenome2015.08.0071&file=tpg2plantgenome2015080071-sup-0003.xlsx";"https://doi.org/10.3835/plantgenome2015.08.0071";"NA"
"Fragaria_ananassa_Lee2020";"FALSE";"Lee";2020;"Fragaria_ananassa";3747;"Angiosperm";1;"Rosaceae";"NA";759;"NA";"NA";"NA";"NA";5519;376734638;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs13580-019-00223-8/MediaObjects/13580_2019_223_MOESM5_ESM.xlsx";"https://doi.org/10.1007/s13580-019-00223-8";"NA"
"Hordeum_vulgare_MunozAmatriain2014";"TRUE";"MunozAmatriain";2014;"Hordeum_vulgare";4513;"NA";4;"Poaceae";"NA";5200;"sex-averaged";"NA";"NA";"NA";"1135.03";4577795820;"NA";"NA";"GCA_900075435.2";"NA";"NA";"NA";5428;2;7;"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0094688.s006";"https://doi.org/10.1371/journal.pone.0094688";"NA"
"Secale_cereale_Bauer2016";"FALSE";"Bauer";2016;"Secale_cereale";4550;"Angiosperm";4;"Poaceae";"NA";87820;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";8093;2;7;"NA";"NA";"NA";"NA";"https://doi.org/10.5447/IPK/2016/57";"https://doi.org/10.1111/tpj.13436";"NA"
"NA";"FALSE";"Harkess";2017;"Asparagus_officinalis";4686;"NA";4;"Asparagaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";1320;2;10;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/s41467-017-01064-8";"NA"
"Actinidia_chinensis_Pilkington2018F";"FALSE";"Pilkington";2018;"Actinidia_chinensis";3625;"NA";1;"Actinidiaceae";"NA";"NA";"female";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";758;2;29;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-018-4656-3/MediaObjects/12864_2018_4656_MOESM12_ESM.txt";"https://doi.org/10.1186/s12864-018-4656-3";"NA"
"Actinidia_chinensis_Pilkington2018M";"FALSE";"Pilkington";2018;"Actinidia_chinensis";3625;"NA";1;"Actinidiaceae";"NA";6254;"male";"NA";"NA";"NA";"3072.483";53989301;"NA";"NA";"NA";"NA";"NA";"NA";758;2;29;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-018-4656-3/MediaObjects/12864_2018_4656_MOESM12_ESM.txt";"https://doi.org/10.1186/s12864-018-4656-3";"NA"
"Arachis_duranensis_Bertioli2016";"TRUE";"Bertioli";2016;"Arachis_duranensis";130453;"NA";1;"Fabaceae";"SNP";871;"sex-averaged";"RIL";273;"NA";1036;1071867291;"NA";"kosambi";"GCF_000817695.2";"NA";"GCF_000817695.2_Aradu1.1";"NA";1240;2;10;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fng.3517/MediaObjects/41588_2016_BFng3517_MOESM219_ESM.xlsx";"https://doi.org/10.1038/ng.3517";"NA"
"NA";"FALSE";"Dohm";2013;"Beta_vulgaris";161934;"NA";1;"Chenopodiaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";1223;2;9;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/nature12817";"NA"
"NA";"FALSE";"Willing";2015;"Arabis_alpina";50452;"NA";1;"Brassicaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"GCA_900128785.1";"NA";"NA";"NA";372;2;8;"NA";"NA";"NA";"NA";"NA";"https://www.nature.com/articles/nplants201423";"NA"
"Triticum_urartu_Ling2018";"TRUE";"Ling";2018;"Triticum_urartu";4572;"NA";4;"Poaceae";"bin";27572;"sex-averaged";"F2";475;"NA";"1444.709";4607934105;"NA";"kosambi";"GCA_003073215.1";"NA";"GCA_003073215.1_Tu2.0";"NA";4817;2;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-018-0108-0/MediaObjects/41586_2018_108_MOESM3_ESM.xlsx";"https://doi.org/10.1038/s41586-018-0108-0";"NA"
"NA";"FALSE";"Luo";2013;"Aegilops_tauschii";37682;"NA";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1073/pnas.1219082110";"NA"
"Vigna_unguiculata_Huang2017";"FALSE";"Huang";2017;"Vigna_unguiculata";3917;"NA";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";587;2;11;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fs41598-018-23173-0/MediaObjects/41598_2018_23173_MOESM2_ESM.xlsx";"https://doi.org/10.1038/s41598-018-23173-0";"NA"
"Glycine_max_Watanabe2017";"TRUE";"Watanabe";2017;"Glycine_max";3847;"NA";1;"Fabaceae";"SNP-SSR";3131;"sex-averaged";"F2";999;"NA";"3003.31260453";955194045;"NA";"haldane";"GCF_000004515.4";"NA";"GCF_000004515.5_Glycine_max_v2.1";"NA";1100;2;20;"NA";"NA";"NA";"NA";"https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/25/2/10.1093_dnares_dsx043/1/dsx043_supp.zip?Expires=1594303457&Signature=rzGgNdJRInL6-0h1XfnTw1qyWaOi0Yr~FNPT1TaqtUJOU-A41pVIeQeb-bt7-bVdMCOTYcg7ZVhSuWnDO9EDyKbwT1swU-TgRYSRnaAuTHob5qoM0gPdnDMo8GX~qNspWChS4w20A7bQKaoSAnUPJiMaCEZlONV~7kGN-Z-9lssibE6IW1XJUIIMJeGpocjcSF7ZmEMP9OkqwFa69RQY-ql0xtA4VSI-lpMW1pMu2t496nku4Iw9d7zWuMZ9RKB69G9Km-5gCa5v6zmV10ZoW0vNnkHQDGpbqh3szWzyQIfanCxSb84Mn2NQVWyFb3MkNyDnxDtFveyQpDEEuKkMAA__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA";"https://doi.org/10.1093/dnares/dsx043";"NA"
"NA";"FALSE";"Chutimanitsakun";2011;"Hordeum_vulgare";4513;"Angiosperm";4;"Poaceae";"NA";2846;"NA";"NA";"NA";"NA";1286;"NA";"NA";"NA";"NA";"NA";"NA";"NA";5428;2;7;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/1471-2164-12-4";"NA"
"Panicum_hallii_Lovell2018";"TRUE";"Lovell";2018;"Panicum_hallii";206008;"NA";4;"Poaceae";"NA";276300;"sex-averaged";"F2";"NA";"NA";"976.0097";517723581;"NA";"kosambi";"GCA_002211085.2";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6283873/bin/41467_2018_7669_MOESM15_ESM.xlsx";"https://dx.doi.org/10.1038%2Fs41467-018-07669-x";"NA"
"Prunus_persica_Verde2017";"TRUE";"Verde";2017;"Prunus_persica";3760;"NA";1;"Rosaceae";"SNP-SSR";1974;"sex-averaged";"F2-F1-BC";"NA";"NA";"605.6";222060592;"NA";"kosambi";"GCA_000346465.2";"NA";"GCA_000346465.2_Prunus_persica_NCBIv2";"NA";269;2;8;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-017-3606-9/MediaObjects/12864_2017_3606_MOESM1_ESM.xlsx";"https://doi.org/10.1186/s12864-017-3606-9";"NA"
"Salix_purpurea_Zhou2018";"FALSE";"Zhou";2018;"Salix_purpurea";77065;"NA";1;"Salicaceae";"NA";207;"NA";"NA";"NA";"NA";"347.1747434";20555105;"NA";"NA";"NA";"NA";"NA";"NA";460;2;19;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00438-018-1473-y/MediaObjects/438_2018_1473_MOESM1_ESM.xlsx";"https://doi.org/10.1007/s00438-018-1473-y";"NA"
"Arachis_hypogaea_Zhuang2019";"TRUE";"Zhuang";2019;"Arachis_hypogaea";3818;"NA";1;"Fabaceae";"SNP";14619;"sex-averaged";"RIL";581;"NA";"3561.76592720576";230605;"NA";"NA";"GCA_003713155.1";"NA";"NA";"NA";2807;4;10;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fs41588-019-0402-2/MediaObjects/41588_2019_402_MOESM3_ESM.xlsx";"https://doi.org/10.1038/s41588-019-0402-2";"NA"
"Boechera_stricta_Lee2020";"TRUE";"Lee";2020;"Boechera_stricta";72658;"NA";1;"Brassicaceae";"NA";1836;"sex-averaged";"RIL";159;"NA";"499.637";185678861;"NA";"haldane";"NA";"NA";"Boechera stricta LTM v2.2";"NA";235;"NA";"NA";"NA";"NA";"NA";"NA";"chengrueilee@ntu.edu.tw";"NA";"chengrueilee@ntu.edu.tw"
"Momordica_charantia_Mastumura2020";"TRUE";"Matsumura";2020;"Momordica_charantia";3673;"NA";1;"Cucurbitaceae";"NA";1047;"NA";"F2";97;"NA";"1551.702";291580194;"NA";"haldane";"GCA_013281855.1";"NA";"Mcharantia_2.0";"NA";2005;2;11;"NA";"NA";"NA";"NA";"chengrueilee@ntu.edu.tw";"https://doi.org/10.1073/pnas.1921016117";"chengrueilee@ntu.edu.tw"
"Helianthus_annuus_SunFlowerGenome2013";"FALSE";"SunFlowerGenome";2013;"Helianthus_annuus";4232;"NA";1;"Asteraceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";2372;2;17;"NA";"NA";"NA";"NA";"https://sunflowergenome.org/geneticmap-data/assets/data/geneticmap/gMap.280x801.30112011.with_snp_count.tab.bz2";"NA";"NA"
"Elaeis_guineensis_Yaakub2020";"TRUE";"Yaakub";2020;"Elaeis_guineensis";51953;"NA";4;"Arecaceae";"NA";1963;"sex-averaged";"BC";154;"NA";"1793.1";651731584;"NA";"haldane";"GCF_000442705.1";"NA";"GCF_000442705.1_EG5";"NA";1839;2;16;"NA";"NA";"NA";"NA";"https://assets.researchsquare.com/files/rs-3583/v3/AdditionalFile4Markerposition.docx";"https://doi.org/10.21203/rs.2.12850/v3";"NA"
"Vigna_unguiculata_Lonardi2019";"TRUE";"Lonardi";2019;"Vigna_unguiculata";3917;"NA";1;"Fabaceae";"SNP";36461;"sex-averaged";"NA";"NA";"NA";"837.11";472631898;"NA";"NA";"GCF_004118075.1";"NA";"GCF_004118075.1_ASM411807v1";"NA";587;2;11;"NA";"NA";"NA";"NA";"stelo@cs.ucr.edu";"https://onlinelibrary.wiley.com/doi/epdf/10.1111/tpj.14349";"NA"
"Phalaenopsis_aphrodite_Chao2018";"FALSE";"Chao";2018;"Phalaenopsis_aphrodite";212056;"NA";4;"Orchidaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"GCA_003013225.1";"NA";"NA";"NA";1369;2;19;"NA";"NA";"NA";"NA";"https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1111%2Fpbi.12936&file=pbi12936-sup-0002-AppendixS2.pdf";"https://doi.org/10.1111/pbi.12936";"NA"
"NA";"FALSE";"Duangjit";2013;"Allium_cepa";4679;"NA";4;"Amaryllidaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";16382;2;8;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s00122-013-2121-x";"NA"
"Lupinus_albus_Ksiazkiewicz2017";"TRUE";"Ksiazkiewicz";2017;"Lupinus_albus";3870;"NA";1;"Fabaceae";"SNP";4050;"sex-averaged";"RIL";196;"NA";"3027.72";429182756;"NA";"kosambi";"GCA_009771035.1";"NA";"NA";"NA";587;"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fs41598-017-15625-w/MediaObjects/41598_2017_15625_MOESM3_ESM.xlsx";"https://doi.org/10.1038/s41598-017-15625-w";"NA"
"Beta_vulgaris_Holtgrawe2014";"FALSE";"Holtgrawe";2014;"Beta_vulgaris";161934;"NA";1;"Chenopodiaceae";"NA";111;"NA";"NA";"NA";"NA";"95.755";57800781;"NA";"NA";"NA";"NA";"NA";"NA";1223;2;9;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0110113";"NA"
"Draba_nivalis_Birkeland2020";"TRUE";"Birkeland";2020;"Draba_nivalis";171823;"NA";1;"Brassicaceae";"SNP";2309;"sex-averaged";"NA";"NA";"NA";"1067.80239603";268732523;"NA";"NA";"PRJNA657155";"https://datadryad.org/stash/dataset/doi:10.5061/dryad.pg4f4qrm4";"NA";"NA";308;2;8;"NA";"NA";"NA";"NA";"NA";"https://datadryad.org/stash/dataset/doi:10.5061/dryad.pg4f4qrm4";"NA"
"Gossypium_hirsutum_Zhang2019";"TRUE";"Zhang";2019;"Gossypium_hirsutum";3635;"NA";1;"Malvaceae";"SNP";3129;"sex-averaged";"RIL";107;"NA";"4419.96";1926797684;"NA";"kosambi";"HAU_G.hirsutum_AD1genome_v1.1";"NA";"TM-1 (G. hirsutum) Genome NAU-NBI Assembly v1.1";"NA";2347;4;13;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-019-6214-z/MediaObjects/12864_2019_6214_MOESM2_ESM.xlsx";"https://doi.org/10.1186/s12864-019-6214-z";"NA"
"Setaria_italica_Bennetzen2012";"TRUE";"Bennetzen";2012;"Setaria_italica";4555;"NA";4;"Poaceae";"SNP";992;"sex-averaged";"RIL";48;"NA";"1415.923";399732112;"NA";"kosambi";"GCA_000263155.2";"NA";"NA";"NA";513;2;9;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fnbt.2196/MediaObjects/41587_2012_BFnbt2196_MOESM9_ESM.xls";"https://doi.org/10.1038/nbt.2196";"NA"
"Capsella_rubella_Slotte2013";"TRUE";"Slotte";2013;"Capsella_rubella";81985;"NA";1;"Brassicaceae";"SNP";878;"sex-averaged";"F2";550;"NA";"381.82633647";122039755;"NA";"NA";"GCA_000375325.1";"NA";"NA";"NA";215;2;8;"NA";"NA";"NA";"NA";"NA";"https://www.nature.com/articles/ng.2669#Sec9";"NA"
"Citrus_sunki_Curtolo2018";"FALSE";"Curloto";2018;"Citrus_sunki";237574;"NA";1;"Rutaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s11295-017-1218-9";"NA"
"Poncirus_trifoliata_Curloto2018";"FALSE";"Curloto";2018;"Poncirus_trifoliata";37690;"NA";1;"Rutaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";377;2;9;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s11295-017-1218-9";"NA"
"Citrus_sinensis_Huang2018";"TRUE";"Huang";2018;"Citrus_sinensis";2711;"NA";1;"Rutaceae";"SNP";754;"sex-averaged";"F1";170;"NA";"760.16";293829249;"NA";"kosambi";"GCA_000695605.1";"NA";"GCA_000695605.1_Citrus_sinensis_v1.0";"NA";611;2;9;"NA";"NA";"NA";"NA";"https://www.citrusgenomedb.org/bio_data/1267876?pane=publication";"https://doi.org/10.3389/fpls.2018.01694";"NA"
"Musa_acuminata_Mbanjo2012";"FALSE";"Mbanjo";2012;"Musa_acuminata";4641;"NA";4;"Musaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";611;2;11;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s10681-012-0693-1";"NA"
