set	mkr	map	phys	gen	vld
Manihot_esculenta_ICGMC2015	s09324:134189	1	5927469	47.33	TRUE
Manihot_esculenta_ICGMC2015	s09324:105667	1	5955991	47.87	TRUE
Manihot_esculenta_ICGMC2015	s04776:133234	1	6195891	49.88	TRUE
Manihot_esculenta_ICGMC2015	s00994:146025	1	6344108	53.2	TRUE
Manihot_esculenta_ICGMC2015	s00994:146050	1	6344133	53.2	TRUE
Manihot_esculenta_ICGMC2015	s00994:146774	1	6344857	53.2	TRUE
Manihot_esculenta_ICGMC2015	s04773:1557	1	6388242	53.2	TRUE
Manihot_esculenta_ICGMC2015	s07496:11046	1	6402827	53.2	TRUE
Manihot_esculenta_ICGMC2015	s00524:59175	1	6516368	53.2	TRUE
Manihot_esculenta_ICGMC2015	s00148:57299	1	6584422	53.2	TRUE
Manihot_esculenta_ICGMC2015	s00148:149910	1	6677033	53.2	TRUE
Manihot_esculenta_ICGMC2015	s00148:150198	1	6677321	53.2	TRUE
Manihot_esculenta_ICGMC2015	s00148:150206	1	6677329	53.2	TRUE
Manihot_esculenta_ICGMC2015	s09399:41041	1	6828037	53.2	TRUE
Manihot_esculenta_ICGMC2015	s12647:61010	1	7041598	53.31	TRUE
Manihot_esculenta_ICGMC2015	s12647:58687	1	7043921	53.31	TRUE
Manihot_esculenta_ICGMC2015	s12647:56067	1	7046541	55.29	TRUE
Manihot_esculenta_ICGMC2015	s06983:53325	1	7112961	53.2	TRUE
Manihot_esculenta_ICGMC2015	s06983:53092	1	7113194	53.67	TRUE
Manihot_esculenta_ICGMC2015	s07906:109877	1	7277162	53.2	TRUE
Manihot_esculenta_ICGMC2015	s07906:110400	1	7277685	54.74	TRUE
Manihot_esculenta_ICGMC2015	s11132:86520	1	7378669	52.35	TRUE
Manihot_esculenta_ICGMC2015	s11132:103272	1	7395421	54.74	TRUE
Manihot_esculenta_ICGMC2015	s11132:103797	1	7395946	54.74	TRUE
Manihot_esculenta_ICGMC2015	s11132:152319	1	7444468	54.74	TRUE
Manihot_esculenta_ICGMC2015	s11132:152320	1	7444469	54.74	TRUE
Manihot_esculenta_ICGMC2015	s11132:152330	1	7444479	54.74	TRUE
Manihot_esculenta_ICGMC2015	s11132:152721	1	7444870	54.74	TRUE
Manihot_esculenta_ICGMC2015	s11132:152884	1	7445033	56.12	TRUE
Manihot_esculenta_ICGMC2015	s11132:152886	1	7445035	56.12	TRUE
Manihot_esculenta_ICGMC2015	s00816:12987	1	7537136	55.29	TRUE
Manihot_esculenta_ICGMC2015	s00978:10278	1	7551667	55.42	TRUE
Manihot_esculenta_ICGMC2015	s00978:10289	1	7551678	55.42	TRUE
Manihot_esculenta_ICGMC2015	s11994:223445	1	7676209	56.4	TRUE
Manihot_esculenta_ICGMC2015	s11994:223243	1	7676411	55.42	TRUE
Manihot_esculenta_ICGMC2015	s11994:223203	1	7676451	55.42	TRUE
Manihot_esculenta_ICGMC2015	s11994:223003	1	7676651	55.42	TRUE
Manihot_esculenta_ICGMC2015	s11994:223002	1	7676652	55.42	TRUE
Manihot_esculenta_ICGMC2015	s11994:73333	1	7826321	59.55	TRUE
Manihot_esculenta_ICGMC2015	s10243:37740	1	7938393	55.42	TRUE
Manihot_esculenta_ICGMC2015	s04515:134270	1	8120852	55.71	TRUE
Manihot_esculenta_ICGMC2015	s04760:18000	1	8149673	56.12	TRUE
Manihot_esculenta_ICGMC2015	s04760:27594	1	8159267	56.12	TRUE
Manihot_esculenta_ICGMC2015	s04760:27625	1	8159298	56.12	TRUE
Manihot_esculenta_ICGMC2015	s04760:27626	1	8159299	56.12	TRUE
Manihot_esculenta_ICGMC2015	s00872:46398	1	8401376	56.12	TRUE
Manihot_esculenta_ICGMC2015	s00872:45954	1	8401820	56.12	TRUE
Manihot_esculenta_ICGMC2015	s00872:4281	1	8443493	57.19	TRUE
Manihot_esculenta_ICGMC2015	s08338:33115	1	8481888	56.14	TRUE
Manihot_esculenta_ICGMC2015	s08338:33149	1	8481922	56.14	TRUE
Manihot_esculenta_ICGMC2015	s08045:90934	1	8742888	56.16	TRUE
Manihot_esculenta_ICGMC2015	s11519:5960	1	8993334	57.64	TRUE
Manihot_esculenta_ICGMC2015	s11519:5965	1	8993339	57.64	TRUE
Manihot_esculenta_ICGMC2015	s11519:5970	1	8993344	57.64	TRUE
Manihot_esculenta_ICGMC2015	s03852:150641	1	9055293	56.7	TRUE
Manihot_esculenta_ICGMC2015	s03852:150297	1	9055637	58.7	TRUE
Manihot_esculenta_ICGMC2015	s02525:56066	1	9262999	58.67	TRUE
Manihot_esculenta_ICGMC2015	s05938:7151	1	9321179	59.93	TRUE
Manihot_esculenta_ICGMC2015	s05938:7190	1	9321218	59.55	TRUE
Manihot_esculenta_ICGMC2015	s05938:7399	1	9321427	59.93	TRUE
Manihot_esculenta_ICGMC2015	s05938:86762	1	9400790	59.41	TRUE
Manihot_esculenta_ICGMC2015	s05938:87172	1	9401200	59.55	TRUE
Manihot_esculenta_ICGMC2015	s05938:138994	1	9453022	59.55	TRUE
Manihot_esculenta_ICGMC2015	s05938:144536	1	9458564	59.31	TRUE
Manihot_esculenta_ICGMC2015	s05938:144543	1	9458571	59.31	TRUE
Manihot_esculenta_ICGMC2015	s05938:144763	1	9458791	59.31	TRUE
Manihot_esculenta_ICGMC2015	s05938:144781	1	9458809	59.31	TRUE
Manihot_esculenta_ICGMC2015	s05938:144798	1	9458826	65.21	TRUE
Manihot_esculenta_ICGMC2015	s05938:227291	1	9541319	65.21	TRUE
Manihot_esculenta_ICGMC2015	s05938:227301	1	9541329	65.21	TRUE
Manihot_esculenta_ICGMC2015	s11389:34700	1	9620883	56.7	TRUE
Manihot_esculenta_ICGMC2015	s11389:34718	1	9620901	56.7	TRUE
Manihot_esculenta_ICGMC2015	s11389:34743	1	9620926	56.7	TRUE
Manihot_esculenta_ICGMC2015	s11389:48996	1	9635179	61.3	TRUE
Manihot_esculenta_ICGMC2015	s11389:48997	1	9635180	65.21	TRUE
Manihot_esculenta_ICGMC2015	s11389:49000	1	9635183	61.3	TRUE
Manihot_esculenta_ICGMC2015	s11389:49045	1	9635228	61.3	TRUE
Manihot_esculenta_ICGMC2015	s08159:528648	1	9689787	60.04	TRUE
Manihot_esculenta_ICGMC2015	s08159:528183	1	9690252	60.04	TRUE
Manihot_esculenta_ICGMC2015	s08159:515246	1	9703189	62.25	TRUE
Manihot_esculenta_ICGMC2015	s08159:188086	1	10030349	66.48	TRUE
Manihot_esculenta_ICGMC2015	s08159:188084	1	10030351	66.48	TRUE
Manihot_esculenta_ICGMC2015	s08159:128972	1	10089463	65.21	TRUE
Manihot_esculenta_ICGMC2015	s08159:128179	1	10090256	63.14	TRUE
Manihot_esculenta_ICGMC2015	s02130:67079	1	10286513	65.21	TRUE
Manihot_esculenta_ICGMC2015	s02130:67412	1	10286846	65.21	TRUE
Manihot_esculenta_ICGMC2015	s02130:67416	1	10286850	65.21	TRUE
Manihot_esculenta_ICGMC2015	s08960:89056	1	10403806	65.21	TRUE
Manihot_esculenta_ICGMC2015	s12946:121820	1	10544836	69.15	TRUE
Manihot_esculenta_ICGMC2015	s12946:122240	1	10545256	69.15	TRUE
Manihot_esculenta_ICGMC2015	s12946:122261	1	10545277	68.56	TRUE
Manihot_esculenta_ICGMC2015	s12946:158631	1	10581647	70.29	TRUE
Manihot_esculenta_ICGMC2015	s12946:158992	1	10582008	70.29	TRUE
Manihot_esculenta_ICGMC2015	s12946:162785	1	10585801	69.53	TRUE
Manihot_esculenta_ICGMC2015	s12946:162837	1	10585853	70.29	TRUE
Manihot_esculenta_ICGMC2015	s12946:192794	1	10615810	70.29	TRUE
Manihot_esculenta_ICGMC2015	s12946:202931	1	10625947	76.55	TRUE
Manihot_esculenta_ICGMC2015	s12946:234288	1	10657304	72.12	TRUE
Manihot_esculenta_ICGMC2015	s12946:234299	1	10657315	72.11	TRUE
Manihot_esculenta_ICGMC2015	s12946:234306	1	10657322	72.11	TRUE
Manihot_esculenta_ICGMC2015	s12946:234326	1	10657342	72.11	TRUE
Manihot_esculenta_ICGMC2015	s12946:266783	1	10689799	69.53	TRUE
Manihot_esculenta_ICGMC2015	s12946:273563	1	10696579	70.29	TRUE
Manihot_esculenta_ICGMC2015	s12946:273945	1	10696961	73.26	TRUE
Manihot_esculenta_ICGMC2015	s12946:273957	1	10696973	73.26	TRUE
Manihot_esculenta_ICGMC2015	s12946:273962	1	10696978	73.26	TRUE
Manihot_esculenta_ICGMC2015	s12946:273964	1	10696980	73.26	TRUE
Manihot_esculenta_ICGMC2015	s12946:273978	1	10696994	73.26	TRUE
Manihot_esculenta_ICGMC2015	s12946:371309	1	10794325	76.18	TRUE
Manihot_esculenta_ICGMC2015	s12946:371322	1	10794338	76.18	TRUE
Manihot_esculenta_ICGMC2015	s12946:394342	1	10817358	72.03	TRUE
Manihot_esculenta_ICGMC2015	s12946:394552	1	10817568	73.26	TRUE
Manihot_esculenta_ICGMC2015	s12946:394620	1	10817636	70.61	TRUE
Manihot_esculenta_ICGMC2015	s06762:53454	1	11081279	73.26	TRUE
Manihot_esculenta_ICGMC2015	s06762:92124	1	11119949	74.83	TRUE
Manihot_esculenta_ICGMC2015	s06762:92142	1	11119967	74.83	TRUE
Manihot_esculenta_ICGMC2015	s06762:94999	1	11122824	73.26	TRUE
Manihot_esculenta_ICGMC2015	s06762:95390	1	11123215	74.39	TRUE
Manihot_esculenta_ICGMC2015	s07058:4738	1	11163098	76.19	TRUE
Manihot_esculenta_ICGMC2015	s07058:5128	1	11163488	77.62	TRUE
Manihot_esculenta_ICGMC2015	s06748:226715	1	11391973	76.32	TRUE
Manihot_esculenta_ICGMC2015	s06748:226753	1	11392011	76.32	TRUE
Manihot_esculenta_ICGMC2015	s06748:227011	1	11392269	79.99	TRUE
Manihot_esculenta_ICGMC2015	s06748:227051	1	11392309	76.32	TRUE
Manihot_esculenta_ICGMC2015	s06748:277154	1	11442412	79.12	TRUE
Manihot_esculenta_ICGMC2015	s06748:287383	1	11452641	79.99	TRUE
Manihot_esculenta_ICGMC2015	s06748:287401	1	11452659	76.32	TRUE
Manihot_esculenta_ICGMC2015	s06748:287852	1	11453110	78.86	TRUE
Manihot_esculenta_ICGMC2015	s06748:341388	1	11506646	79.99	TRUE
Manihot_esculenta_ICGMC2015	s06748:343283	1	11508541	77.62	TRUE
Manihot_esculenta_ICGMC2015	s06748:343534	1	11508792	79.99	TRUE
Manihot_esculenta_ICGMC2015	s06748:343546	1	11508804	79.99	TRUE
Manihot_esculenta_ICGMC2015	s06748:368161	1	11533419	79.98	TRUE
Manihot_esculenta_ICGMC2015	s06748:387409	1	11552667	77.62	TRUE
Manihot_esculenta_ICGMC2015	s06748:387417	1	11552675	77.62	TRUE
Manihot_esculenta_ICGMC2015	s06748:410123	1	11575381	77.62	TRUE
Manihot_esculenta_ICGMC2015	s06748:430296	1	11595554	79.99	TRUE
Manihot_esculenta_ICGMC2015	s06748:430325	1	11595583	79.54	TRUE
Manihot_esculenta_ICGMC2015	s06748:430356	1	11595614	75.4	TRUE
Manihot_esculenta_ICGMC2015	s07088:28097	1	11752913	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:28361	1	11753177	81.7	TRUE
Manihot_esculenta_ICGMC2015	s07088:28377	1	11753193	81.7	TRUE
Manihot_esculenta_ICGMC2015	s07088:29608	1	11754424	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:29617	1	11754433	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:29629	1	11754445	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:29633	1	11754449	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:29637	1	11754453	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:29641	1	11754457	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:50356	1	11775172	78.44	TRUE
Manihot_esculenta_ICGMC2015	s07088:50370	1	11775186	78.44	TRUE
Manihot_esculenta_ICGMC2015	s07088:50412	1	11775228	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:50604	1	11775420	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:65332	1	11790148	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:65351	1	11790167	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:65608	1	11790424	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:65612	1	11790428	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:65628	1	11790444	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:65640	1	11790456	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:71712	1	11796528	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:71743	1	11796559	79.62	TRUE
Manihot_esculenta_ICGMC2015	s07088:91294	1	11816110	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:132260	1	11857076	78.44	TRUE
Manihot_esculenta_ICGMC2015	s07088:132560	1	11857376	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:132575	1	11857391	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:132580	1	11857396	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:132586	1	11857402	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:144263	1	11869079	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:144277	1	11869093	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:144299	1	11869115	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:145981	1	11870797	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:146204	1	11871020	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:146230	1	11871046	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:161028	1	11885844	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:179909	1	11904725	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:187131	1	11911947	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:187160	1	11911976	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:187824	1	11912640	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:187850	1	11912666	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:191105	1	11915921	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:191305	1	11916121	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:191564	1	11916380	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:191576	1	11916392	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:196818	1	11921634	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:196825	1	11921641	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:208589	1	11933405	80.38	TRUE
Manihot_esculenta_ICGMC2015	s07088:208921	1	11933737	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:214745	1	11939561	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:219082	1	11943898	77.86	TRUE
Manihot_esculenta_ICGMC2015	s07088:261038	1	11985854	80.18	TRUE
Manihot_esculenta_ICGMC2015	s07088:261063	1	11985879	80.18	TRUE
Manihot_esculenta_ICGMC2015	s07088:261087	1	11985903	80.18	TRUE
Manihot_esculenta_ICGMC2015	s07088:261383	1	11986199	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:261412	1	11986228	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:263552	1	11988368	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:263812	1	11988628	83.2	TRUE
Manihot_esculenta_ICGMC2015	s07088:263815	1	11988631	83.2	TRUE
Manihot_esculenta_ICGMC2015	s07088:263844	1	11988660	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:350764	1	12075580	81.27	TRUE
Manihot_esculenta_ICGMC2015	s07088:350765	1	12075581	81.27	TRUE
Manihot_esculenta_ICGMC2015	s07088:351206	1	12076022	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:351220	1	12076036	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:351240	1	12076056	79.99	TRUE
Manihot_esculenta_ICGMC2015	s07088:372145	1	12096961	81.27	TRUE
Manihot_esculenta_ICGMC2015	s07088:401366	1	12126182	77.09	TRUE
Manihot_esculenta_ICGMC2015	s08154:30226	1	12174606	79.49	TRUE
Manihot_esculenta_ICGMC2015	s08154:30237	1	12174617	79.49	TRUE
Manihot_esculenta_ICGMC2015	s08154:30246	1	12174626	79.49	TRUE
Manihot_esculenta_ICGMC2015	s08154:30252	1	12174632	79.49	TRUE
Manihot_esculenta_ICGMC2015	s08154:30259	1	12174639	83.2	TRUE
Manihot_esculenta_ICGMC2015	s08154:30556	1	12174936	83.2	TRUE
Manihot_esculenta_ICGMC2015	s08154:30558	1	12174938	83.61	TRUE
Manihot_esculenta_ICGMC2015	s08154:49399	1	12193779	83.61	TRUE
Manihot_esculenta_ICGMC2015	s08154:57759	1	12202139	83.61	TRUE
Manihot_esculenta_ICGMC2015	s08154:91379	1	12235759	75.44	TRUE
Manihot_esculenta_ICGMC2015	s08154:91384	1	12235764	75.44	TRUE
Manihot_esculenta_ICGMC2015	s08154:95136	1	12239516	83.62	TRUE
Manihot_esculenta_ICGMC2015	s08154:95378	1	12239758	83.62	TRUE
Manihot_esculenta_ICGMC2015	s08154:95424	1	12239804	83.62	TRUE
Manihot_esculenta_ICGMC2015	s08154:95426	1	12239806	83.62	TRUE
Manihot_esculenta_ICGMC2015	s08154:130276	1	12274656	83.95	TRUE
Manihot_esculenta_ICGMC2015	s08154:150312	1	12294692	83.61	TRUE
Manihot_esculenta_ICGMC2015	s08154:150421	1	12294801	83.61	TRUE
Manihot_esculenta_ICGMC2015	s08154:150691	1	12295071	83.62	TRUE
Manihot_esculenta_ICGMC2015	s08154:151823	1	12296203	83.61	TRUE
Manihot_esculenta_ICGMC2015	s08154:152042	1	12296422	76.62	TRUE
Manihot_esculenta_ICGMC2015	s08154:152064	1	12296444	83.61	TRUE
Manihot_esculenta_ICGMC2015	s06775:15051	1	12330441	83.61	TRUE
Manihot_esculenta_ICGMC2015	s06775:15242	1	12330632	83.62	TRUE
Manihot_esculenta_ICGMC2015	s06775:15253	1	12330643	83.61	TRUE
Manihot_esculenta_ICGMC2015	s06775:15257	1	12330647	83.61	TRUE
Manihot_esculenta_ICGMC2015	s06775:15265	1	12330655	83.61	TRUE
Manihot_esculenta_ICGMC2015	s06775:15270	1	12330660	83.61	TRUE
Manihot_esculenta_ICGMC2015	s06775:15394	1	12330784	83.62	TRUE
Manihot_esculenta_ICGMC2015	s06775:36240	1	12351630	83.61	TRUE
Manihot_esculenta_ICGMC2015	s06775:105912	1	12421302	83.62	TRUE
Manihot_esculenta_ICGMC2015	s06775:106260	1	12421650	83.62	TRUE
Manihot_esculenta_ICGMC2015	s06775:106270	1	12421660	83.62	TRUE
Manihot_esculenta_ICGMC2015	s08559:24287	1	12452631	83.62	TRUE
Manihot_esculenta_ICGMC2015	s08559:24302	1	12452646	83.62	TRUE
Manihot_esculenta_ICGMC2015	s08559:24304	1	12452648	83.62	TRUE
Manihot_esculenta_ICGMC2015	s08559:33597	1	12461941	83.61	TRUE
Manihot_esculenta_ICGMC2015	s08559:34123	1	12462467	84.79	TRUE
Manihot_esculenta_ICGMC2015	s11581:54703	1	12541331	83.62	TRUE
Manihot_esculenta_ICGMC2015	s11581:130943	1	12617571	86.65	TRUE
Manihot_esculenta_ICGMC2015	s11581:130953	1	12617581	87.97	TRUE
Manihot_esculenta_ICGMC2015	s11581:193705	1	12680333	87.09	TRUE
Manihot_esculenta_ICGMC2015	s11581:193717	1	12680345	87.09	TRUE
Manihot_esculenta_ICGMC2015	s11581:194247	1	12680875	87.97	TRUE
Manihot_esculenta_ICGMC2015	s11581:194270	1	12680898	86.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:194281	1	12680909	86.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:205341	1	12691969	86.65	TRUE
Manihot_esculenta_ICGMC2015	s11581:205354	1	12691982	83.62	TRUE
Manihot_esculenta_ICGMC2015	s11581:205365	1	12691993	87.08	TRUE
Manihot_esculenta_ICGMC2015	s11581:219135	1	12705763	86.96	TRUE
Manihot_esculenta_ICGMC2015	s11581:219379	1	12706007	87.08	TRUE
Manihot_esculenta_ICGMC2015	s11581:344312	1	12830940	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:344331	1	12830959	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:344610	1	12831238	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:365233	1	12851861	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:365247	1	12851875	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:365292	1	12851920	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:373541	1	12860169	90.58	TRUE
Manihot_esculenta_ICGMC2015	s11581:373934	1	12860562	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:385040	1	12871668	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:385381	1	12872009	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:396079	1	12882707	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:396124	1	12882752	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:396127	1	12882755	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:408141	1	12894769	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:426955	1	12913583	89.68	TRUE
Manihot_esculenta_ICGMC2015	s11581:427181	1	12913809	91.86	TRUE
Manihot_esculenta_ICGMC2015	s11581:432983	1	12919611	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:433009	1	12919637	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:450241	1	12936869	89.68	TRUE
Manihot_esculenta_ICGMC2015	s11581:457813	1	12944441	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:457850	1	12944478	90.22	TRUE
Manihot_esculenta_ICGMC2015	s11581:458213	1	12944841	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:458228	1	12944856	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:492882	1	12979510	90.58	TRUE
Manihot_esculenta_ICGMC2015	s11581:518464	1	13005092	90.58	TRUE
Manihot_esculenta_ICGMC2015	s11581:518692	1	13005320	89.42	TRUE
Manihot_esculenta_ICGMC2015	s11581:523355	1	13009983	89.68	TRUE
Manihot_esculenta_ICGMC2015	s11581:525219	1	13011847	88.02	TRUE
Manihot_esculenta_ICGMC2015	s11581:537271	1	13023899	88.02	TRUE
Manihot_esculenta_ICGMC2015	s11581:546230	1	13032858	90.97	TRUE
Manihot_esculenta_ICGMC2015	s11581:566689	1	13053317	90.97	TRUE
Manihot_esculenta_ICGMC2015	s11581:579736	1	13066364	90.97	TRUE
Manihot_esculenta_ICGMC2015	s11581:579952	1	13066580	90.97	TRUE
Manihot_esculenta_ICGMC2015	s11581:579961	1	13066589	90.69	TRUE
Manihot_esculenta_ICGMC2015	s11581:579978	1	13066606	90.97	TRUE
Manihot_esculenta_ICGMC2015	s11581:598703	1	13085331	90.07	TRUE
Manihot_esculenta_ICGMC2015	s11581:598748	1	13085376	90.07	TRUE
Manihot_esculenta_ICGMC2015	s11581:606894	1	13093522	90.97	TRUE
Manihot_esculenta_ICGMC2015	s11581:708001	1	13194629	91.47	TRUE
Manihot_esculenta_ICGMC2015	s11581:708017	1	13194645	91.47	TRUE
Manihot_esculenta_ICGMC2015	s11581:708056	1	13194684	91.47	TRUE
Manihot_esculenta_ICGMC2015	s11581:708066	1	13194694	91.47	TRUE
Manihot_esculenta_ICGMC2015	s11581:708068	1	13194696	91.47	TRUE
Manihot_esculenta_ICGMC2015	s11581:708342	1	13194970	91.47	TRUE
Manihot_esculenta_ICGMC2015	s11581:708348	1	13194976	91.47	TRUE
Manihot_esculenta_ICGMC2015	s11581:708350	1	13194978	91.47	TRUE
Manihot_esculenta_ICGMC2015	s11581:708366	1	13194994	91.47	TRUE
Manihot_esculenta_ICGMC2015	s11581:708395	1	13195023	91.47	TRUE
Manihot_esculenta_ICGMC2015	s11581:710285	1	13196913	90.97	TRUE
Manihot_esculenta_ICGMC2015	s11581:710505	1	13197133	90.97	TRUE
Manihot_esculenta_ICGMC2015	s11581:723124	1	13209752	91.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:723180	1	13209808	91.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:723588	1	13210216	91.47	TRUE
Manihot_esculenta_ICGMC2015	s11581:751797	1	13238425	91.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:752082	1	13238710	91.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:753013	1	13239641	91.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:753375	1	13240003	91.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:753411	1	13240039	91.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:754955	1	13241583	91.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:755391	1	13242019	91.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:757968	1	13244596	91.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:757995	1	13244623	91.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:758325	1	13244953	91.3	TRUE
Manihot_esculenta_ICGMC2015	s11581:800841	1	13287469	91.89	TRUE
Manihot_esculenta_ICGMC2015	s11581:801073	1	13287701	92.28	TRUE
Manihot_esculenta_ICGMC2015	s11581:801074	1	13287702	92.28	TRUE
Manihot_esculenta_ICGMC2015	s11581:801076	1	13287704	92.28	TRUE
Manihot_esculenta_ICGMC2015	s11581:843760	1	13330388	92.28	TRUE
Manihot_esculenta_ICGMC2015	s11581:844005	1	13330633	92.28	TRUE
Manihot_esculenta_ICGMC2015	s11581:844027	1	13330655	92.28	TRUE
Manihot_esculenta_ICGMC2015	s11581:903079	1	13389707	92.28	TRUE
Manihot_esculenta_ICGMC2015	s11581:914034	1	13400662	93.39	TRUE
Manihot_esculenta_ICGMC2015	s11581:935471	1	13422099	90.75	TRUE
Manihot_esculenta_ICGMC2015	s11581:935500	1	13422128	90.75	TRUE
Manihot_esculenta_ICGMC2015	s11581:935505	1	13422133	90.75	TRUE
Manihot_esculenta_ICGMC2015	s11581:937585	1	13424213	92.39	TRUE
Manihot_esculenta_ICGMC2015	s11581:937898	1	13424526	93.2	TRUE
Manihot_esculenta_ICGMC2015	s11581:937937	1	13424565	92.28	TRUE
Manihot_esculenta_ICGMC2015	s11581:944551	1	13431179	90.75	TRUE
Manihot_esculenta_ICGMC2015	s11581:944942	1	13431570	92.39	TRUE
Manihot_esculenta_ICGMC2015	s11581:990521	1	13477149	93.2	TRUE
Manihot_esculenta_ICGMC2015	s11581:996951	1	13483579	93.2	TRUE
Manihot_esculenta_ICGMC2015	s11581:997037	1	13483665	93.2	TRUE
Manihot_esculenta_ICGMC2015	s11581:1021556	1	13508184	99.62	TRUE
Manihot_esculenta_ICGMC2015	s11581:1056550	1	13543178	93.82	TRUE
Manihot_esculenta_ICGMC2015	s11581:1065401	1	13552029	94.59	TRUE
Manihot_esculenta_ICGMC2015	s11581:1065458	1	13552086	94.59	TRUE
Manihot_esculenta_ICGMC2015	s11581:1065706	1	13552334	94.59	TRUE
Manihot_esculenta_ICGMC2015	s11581:1065709	1	13552337	94.59	TRUE
Manihot_esculenta_ICGMC2015	s11581:1068054	1	13554682	93.63	TRUE
Manihot_esculenta_ICGMC2015	s11581:1075429	1	13562057	94.59	TRUE
Manihot_esculenta_ICGMC2015	s11581:1080940	1	13567568	91.21	TRUE
Manihot_esculenta_ICGMC2015	s11581:1080941	1	13567569	91.21	TRUE
Manihot_esculenta_ICGMC2015	s11581:1080968	1	13567596	93.63	TRUE
